date,home_team,away_team,game_id,url,stage
2022-08-31 19:45:00,Juventus,Spezia,1651465,https://www.whoscored.com/Matches/1651465/Live/Italy-Serie-A-2022-2023-Juventus-Spezia,Serie A
2022-08-31 19:45:00,Napoli,Lecce,1651467,https://www.whoscored.com/Matches/1651467/Live/Italy-Serie-A-2022-2023-Napoli-Lecce,Serie A
2022-08-31 17:30:00,Sampdoria,Lazio,1651469,https://www.whoscored.com/Matches/1651469/Live/Italy-Serie-A-2022-2023-Sampdoria-Lazio,Serie A
2022-08-31 17:30:00,Udinese,Fiorentina,1651471,https://www.whoscored.com/Matches/1651471/Live/Italy-Serie-A-2022-2023-Udinese-Fiorentina,Serie A
2022-09-01 19:45:00,Atalanta,Torino,1651458,https://www.whoscored.com/Matches/1651458/Live/Italy-Serie-A-2022-2023-Atalanta-Torino,Serie A
2022-09-01 19:45:00,Bologna,Salernitana,1651460,https://www.whoscored.com/Matches/1651460/Live/Italy-Serie-A-2022-2023-Bologna-Salernitana,Serie A
2022-09-03 17:00:00,AC Milan,Inter,1651476,https://www.whoscored.com/Matches/1651476/Live/Italy-Serie-A-2022-2023-AC-Milan-Inter,Serie A
2022-09-03 14:00:00,Fiorentina,Juventus,1651473,https://www.whoscored.com/Matches/1651473/Live/Italy-Serie-A-2022-2023-Fiorentina-Juventus,Serie A
2022-09-03 19:45:00,Lazio,Napoli,1651475,https://www.whoscored.com/Matches/1651475/Live/Italy-Serie-A-2022-2023-Lazio-Napoli,Serie A
2022-09-04 11:30:00,Cremonese,Sassuolo,1651472,https://www.whoscored.com/Matches/1651472/Live/Italy-Serie-A-2022-2023-Cremonese-Sassuolo,Serie A
2022-09-04 14:00:00,Spezia,Bologna,1651479,https://www.whoscored.com/Matches/1651479/Live/Italy-Serie-A-2022-2023-Spezia-Bologna,Serie A
2022-09-04 19:45:00,Udinese,Roma,1651481,https://www.whoscored.com/Matches/1651481/Live/Italy-Serie-A-2022-2023-Udinese-Roma,Serie A
2022-09-04 17:00:00,Verona,Sampdoria,1651474,https://www.whoscored.com/Matches/1651474/Live/Italy-Serie-A-2022-2023-Verona-Sampdoria,Serie A
2022-09-05 17:30:00,Monza,Atalanta,1651477,https://www.whoscored.com/Matches/1651477/Live/Italy-Serie-A-2022-2023-Monza-Atalanta,Serie A
2022-09-05 17:30:00,Salernitana,Empoli,1651478,https://www.whoscored.com/Matches/1651478/Live/Italy-Serie-A-2022-2023-Salernitana-Empoli,Serie A
2022-09-05 19:45:00,Torino,Lecce,1651480,https://www.whoscored.com/Matches/1651480/Live/Italy-Serie-A-2022-2023-Torino-Lecce,Serie A
2022-09-10 17:00:00,Inter,Torino,1651785,https://www.whoscored.com/Matches/1651785/Live/Italy-Serie-A-2022-2023-Inter-Torino,Serie A
2022-09-10 14:00:00,Napoli,Spezia,1651789,https://www.whoscored.com/Matches/1651789/Live/Italy-Serie-A-2022-2023-Napoli-Spezia,Serie A
2022-09-10 19:45:00,Sampdoria,AC Milan,1651790,https://www.whoscored.com/Matches/1651790/Live/Italy-Serie-A-2022-2023-Sampdoria-AC-Milan,Serie A
