date,home_team,away_team,game_id,url,stage
2000-09-23 19:15:00,Energie Cottbus,Bayer Leverkusen,6856,https://www.whoscored.com/Matches/6856/Live/Germany-Bundesliga-2000-2001-Energie-Cottbus-Bayer-Leverkusen,
2000-09-23 14:30:00,FC Koln,Bayern Munich,6787,https://www.whoscored.com/Matches/6787/Live/Germany-Bundesliga-2000-2001-FC-Koln-Bayern-Munich,
2000-09-23 14:30:00,VfB Stuttgart,Bochum,6788,https://www.whoscored.com/Matches/6788/Live/Germany-Bundesliga-2000-2001-VfB-Stuttgart-Bochum,
2000-09-23 14:30:00,Werder Bremen,Eintracht Frankfurt,6789,https://www.whoscored.com/Matches/6789/Live/Germany-Bundesliga-2000-2001-Werder-Bremen-Eintracht-Frankfurt,
2000-09-23 14:30:00,Wolfsburg,Hamburger SV,6786,https://www.whoscored.com/Matches/6786/Live/Germany-Bundesliga-2000-2001-Wolfsburg-Hamburger-SV,
2000-09-24 16:30:00,Hansa Rostock,Kaiserslautern,6948,https://www.whoscored.com/Matches/6948/Live/Germany-Bundesliga-2000-2001-Hansa-Rostock-Kaiserslautern,
2000-09-24 16:30:00,Unterhaching,Hertha Berlin,6947,https://www.whoscored.com/Matches/6947/Live/Germany-Bundesliga-2000-2001-Unterhaching-Hertha-Berlin,
2000-09-29 19:15:00,Eintracht Frankfurt,Borussia Dortmund,7092,https://www.whoscored.com/Matches/7092/Live/Germany-Bundesliga-2000-2001-Eintracht-Frankfurt-Borussia-Dortmund,
2000-09-30 19:15:00,Bayer Leverkusen,1860 Munich,7208,https://www.whoscored.com/Matches/7208/Live/Germany-Bundesliga-2000-2001-Bayer-Leverkusen-1860-Munich,
2000-09-30 14:30:00,Bayern Munich,Hansa Rostock,7149,https://www.whoscored.com/Matches/7149/Live/Germany-Bundesliga-2000-2001-Bayern-Munich-Hansa-Rostock,
2000-09-30 14:30:00,Bochum,Unterhaching,7151,https://www.whoscored.com/Matches/7151/Live/Germany-Bundesliga-2000-2001-Bochum-Unterhaching,
2000-09-30 14:30:00,Hamburger SV,Schalke 04,7148,https://www.whoscored.com/Matches/7148/Live/Germany-Bundesliga-2000-2001-Hamburger-SV-Schalke-04,
2000-09-30 14:30:00,Hertha Berlin,FC Koln,7147,https://www.whoscored.com/Matches/7147/Live/Germany-Bundesliga-2000-2001-Hertha-Berlin-FC-Koln,
2000-09-30 14:30:00,Kaiserslautern,Energie Cottbus,7150,https://www.whoscored.com/Matches/7150/Live/Germany-Bundesliga-2000-2001-Kaiserslautern-Energie-Cottbus,
2000-10-01 16:30:00,Freiburg,Werder Bremen,7322,https://www.whoscored.com/Matches/7322/Live/Germany-Bundesliga-2000-2001-Freiburg-Werder-Bremen,
2000-10-01 16:30:00,Wolfsburg,VfB Stuttgart,7323,https://www.whoscored.com/Matches/7323/Live/Germany-Bundesliga-2000-2001-Wolfsburg-VfB-Stuttgart,
2000-10-13 19:15:00,Borussia Dortmund,Freiburg,7569,https://www.whoscored.com/Matches/7569/Live/Germany-Bundesliga-2000-2001-Borussia-Dortmund-Freiburg,
2000-10-14 14:30:00,1860 Munich,Kaiserslautern,7621,https://www.whoscored.com/Matches/7621/Live/Germany-Bundesliga-2000-2001-1860-Munich-Kaiserslautern,
2000-10-14 14:30:00,Energie Cottbus,Bayern Munich,7624,https://www.whoscored.com/Matches/7624/Live/Germany-Bundesliga-2000-2001-Energie-Cottbus-Bayern-Munich,
2000-10-14 14:30:00,FC Koln,Bochum,7623,https://www.whoscored.com/Matches/7623/Live/Germany-Bundesliga-2000-2001-FC-Koln-Bochum,
2000-10-14 14:30:00,Schalke 04,Eintracht Frankfurt,7620,https://www.whoscored.com/Matches/7620/Live/Germany-Bundesliga-2000-2001-Schalke-04-Eintracht-Frankfurt,
2000-10-14 19:15:00,VfB Stuttgart,Hamburger SV,7692,https://www.whoscored.com/Matches/7692/Live/Germany-Bundesliga-2000-2001-VfB-Stuttgart-Hamburger-SV,
2000-10-14 14:30:00,Werder Bremen,Bayer Leverkusen,7622,https://www.whoscored.com/Matches/7622/Live/Germany-Bundesliga-2000-2001-Werder-Bremen-Bayer-Leverkusen,
2000-10-15 16:30:00,Hansa Rostock,Hertha Berlin,7791,https://www.whoscored.com/Matches/7791/Live/Germany-Bundesliga-2000-2001-Hansa-Rostock-Hertha-Berlin,
2000-10-15 16:30:00,Unterhaching,Wolfsburg,7790,https://www.whoscored.com/Matches/7790/Live/Germany-Bundesliga-2000-2001-Unterhaching-Wolfsburg,
2000-10-20 19:15:00,Kaiserslautern,Werder Bremen,7903,https://www.whoscored.com/Matches/7903/Live/Germany-Bundesliga-2000-2001-Kaiserslautern-Werder-Bremen,
2000-10-21 19:15:00,Bayer Leverkusen,Borussia Dortmund,8010,https://www.whoscored.com/Matches/8010/Live/Germany-Bundesliga-2000-2001-Bayer-Leverkusen-Borussia-Dortmund,
2000-10-21 14:30:00,Bayern Munich,1860 Munich,7965,https://www.whoscored.com/Matches/7965/Live/Germany-Bundesliga-2000-2001-Bayern-Munich-1860-Munich,
2000-10-21 14:30:00,Hamburger SV,Eintracht Frankfurt,7962,https://www.whoscored.com/Matches/7962/Live/Germany-Bundesliga-2000-2001-Hamburger-SV-Eintracht-Frankfurt,
2000-10-21 14:30:00,Hertha Berlin,Energie Cottbus,7964,https://www.whoscored.com/Matches/7964/Live/Germany-Bundesliga-2000-2001-Hertha-Berlin-Energie-Cottbus,
2000-10-21 14:30:00,VfB Stuttgart,Unterhaching,7963,https://www.whoscored.com/Matches/7963/Live/Germany-Bundesliga-2000-2001-VfB-Stuttgart-Unterhaching,
2000-10-21 14:30:00,Wolfsburg,FC Koln,7966,https://www.whoscored.com/Matches/7966/Live/Germany-Bundesliga-2000-2001-Wolfsburg-FC-Koln,
2000-10-22 16:30:00,Bochum,Hansa Rostock,8116,https://www.whoscored.com/Matches/8116/Live/Germany-Bundesliga-2000-2001-Bochum-Hansa-Rostock,
2000-10-22 16:30:00,Freiburg,Schalke 04,8115,https://www.whoscored.com/Matches/8115/Live/Germany-Bundesliga-2000-2001-Freiburg-Schalke-04,
2000-10-27 19:15:00,Energie Cottbus,Bochum,8233,https://www.whoscored.com/Matches/8233/Live/Germany-Bundesliga-2000-2001-Energie-Cottbus-Bochum,
2000-10-28 14:30:00,Borussia Dortmund,Kaiserslautern,8267,https://www.whoscored.com/Matches/8267/Live/Germany-Bundesliga-2000-2001-Borussia-Dortmund-Kaiserslautern,
2000-10-28 14:30:00,Eintracht Frankfurt,Freiburg,8264,https://www.whoscored.com/Matches/8264/Live/Germany-Bundesliga-2000-2001-Eintracht-Frankfurt-Freiburg,
2000-10-28 14:30:00,Hansa Rostock,Wolfsburg,8263,https://www.whoscored.com/Matches/8263/Live/Germany-Bundesliga-2000-2001-Hansa-Rostock-Wolfsburg,
2000-10-28 19:15:00,Schalke 04,Bayer Leverkusen,8356,https://www.whoscored.com/Matches/8356/Live/Germany-Bundesliga-2000-2001-Schalke-04-Bayer-Leverkusen,
2000-10-28 14:30:00,Unterhaching,Hamburger SV,8266,https://www.whoscored.com/Matches/8266/Live/Germany-Bundesliga-2000-2001-Unterhaching-Hamburger-SV,
2000-10-28 14:30:00,Werder Bremen,Bayern Munich,8265,https://www.whoscored.com/Matches/8265/Live/Germany-Bundesliga-2000-2001-Werder-Bremen-Bayern-Munich,
2000-10-29 16:30:00,1860 Munich,Hertha Berlin,8457,https://www.whoscored.com/Matches/8457/Live/Germany-Bundesliga-2000-2001-1860-Munich-Hertha-Berlin,
