date,home_team,away_team,game_id,url,stage
2000-10-29 18:00:00,Lille,Toulouse,8451,https://www.whoscored.com/Matches/8451/Live/France-Ligue-1-2000-2001-Lille-Toulouse,
2000-10-29 18:00:00,Lyon,Auxerre,8454,https://www.whoscored.com/Matches/8454/Live/France-Ligue-1-2000-2001-Lyon-Auxerre,
2000-10-29 18:00:00,Metz,Lens,8452,https://www.whoscored.com/Matches/8452/Live/France-Ligue-1-2000-2001-Metz-Lens,
2000-10-29 18:00:00,Paris Saint-Germain,Bordeaux,8456,https://www.whoscored.com/Matches/8456/Live/France-Ligue-1-2000-2001-Paris-Saint-Germain-Bordeaux,
2000-10-29 18:00:00,Rennes,Guingamp,8455,https://www.whoscored.com/Matches/8455/Live/France-Ligue-1-2000-2001-Rennes-Guingamp,
2000-10-29 18:00:00,SC Bastia,Saint-Etienne,8450,https://www.whoscored.com/Matches/8450/Live/France-Ligue-1-2000-2001-SC-Bastia-Saint-Etienne,
2000-10-29 18:00:00,Sedan,Nantes,8453,https://www.whoscored.com/Matches/8453/Live/France-Ligue-1-2000-2001-Sedan-Nantes,
2000-10-29 16:15:00,Troyes,Monaco,8436,https://www.whoscored.com/Matches/8436/Live/France-Ligue-1-2000-2001-Troyes-Monaco,
2000-11-03 19:45:00,Monaco,Lyon,8602,https://www.whoscored.com/Matches/8602/Live/France-Ligue-1-2000-2001-Monaco-Lyon,
2000-11-04 16:15:00,Auxerre,Paris Saint-Germain,8699,https://www.whoscored.com/Matches/8699/Live/France-Ligue-1-2000-2001-Auxerre-Paris-Saint-Germain,
2000-11-04 19:00:00,Bordeaux,Lille,8711,https://www.whoscored.com/Matches/8711/Live/France-Ligue-1-2000-2001-Bordeaux-Lille,
2000-11-04 19:00:00,Guingamp,Sedan,8705,https://www.whoscored.com/Matches/8705/Live/France-Ligue-1-2000-2001-Guingamp-Sedan,
2000-11-04 19:00:00,Lens,SC Bastia,8706,https://www.whoscored.com/Matches/8706/Live/France-Ligue-1-2000-2001-Lens-SC-Bastia,
2000-11-04 19:00:00,Marseille,Rennes,8708,https://www.whoscored.com/Matches/8708/Live/France-Ligue-1-2000-2001-Marseille-Rennes,
2000-11-04 19:00:00,Nantes,Metz,8710,https://www.whoscored.com/Matches/8710/Live/France-Ligue-1-2000-2001-Nantes-Metz,
2000-11-04 19:00:00,Saint-Etienne,Troyes,8707,https://www.whoscored.com/Matches/8707/Live/France-Ligue-1-2000-2001-Saint-Etienne-Troyes,
2000-11-04 19:00:00,Toulouse,Strasbourg,8709,https://www.whoscored.com/Matches/8709/Live/France-Ligue-1-2000-2001-Toulouse-Strasbourg,
2000-11-10 19:45:00,Saint-Etienne,Monaco,8912,https://www.whoscored.com/Matches/8912/Live/France-Ligue-1-2000-2001-Saint-Etienne-Monaco,
2000-11-11 19:00:00,Lille,Auxerre,19914,https://www.whoscored.com/Matches/19914/Live/France-Ligue-1-2000-2001-Lille-Auxerre,
2000-11-11 19:00:00,Metz,Guingamp,19915,https://www.whoscored.com/Matches/19915/Live/France-Ligue-1-2000-2001-Metz-Guingamp,
2000-11-11 16:15:00,Paris Saint-Germain,Lyon,8951,https://www.whoscored.com/Matches/8951/Live/France-Ligue-1-2000-2001-Paris-Saint-Germain-Lyon,
2000-11-11 19:00:00,Rennes,Toulouse,19916,https://www.whoscored.com/Matches/19916/Live/France-Ligue-1-2000-2001-Rennes-Toulouse,
2000-11-11 19:00:00,Sedan,Marseille,19917,https://www.whoscored.com/Matches/19917/Live/France-Ligue-1-2000-2001-Sedan-Marseille,
2000-11-11 19:00:00,Troyes,Lens,19918,https://www.whoscored.com/Matches/19918/Live/France-Ligue-1-2000-2001-Troyes-Lens,
2000-11-12 16:30:00,Strasbourg,Bordeaux,9024,https://www.whoscored.com/Matches/9024/Live/France-Ligue-1-2000-2001-Strasbourg-Bordeaux,
2000-11-17 19:30:00,Marseille,Metz,9080,https://www.whoscored.com/Matches/9080/Live/France-Ligue-1-2000-2001-Marseille-Metz,
2000-11-18 19:00:00,Guingamp,SC Bastia,9155,https://www.whoscored.com/Matches/9155/Live/France-Ligue-1-2000-2001-Guingamp-SC-Bastia,
2000-11-18 19:00:00,Lens,Saint-Etienne,9156,https://www.whoscored.com/Matches/9156/Live/France-Ligue-1-2000-2001-Lens-Saint-Etienne,
2000-11-18 19:00:00,Lyon,Lille,9154,https://www.whoscored.com/Matches/9154/Live/France-Ligue-1-2000-2001-Lyon-Lille,
2000-11-18 14:00:00,Monaco,Paris Saint-Germain,19954,https://www.whoscored.com/Matches/19954/Live/France-Ligue-1-2000-2001-Monaco-Paris-Saint-Germain,
2000-11-18 19:00:00,Nantes,Troyes,9152,https://www.whoscored.com/Matches/9152/Live/France-Ligue-1-2000-2001-Nantes-Troyes,
2000-11-18 19:00:00,Toulouse,Sedan,9153,https://www.whoscored.com/Matches/9153/Live/France-Ligue-1-2000-2001-Toulouse-Sedan,
2000-11-19 18:00:00,Auxerre,Strasbourg,9246,https://www.whoscored.com/Matches/9246/Live/France-Ligue-1-2000-2001-Auxerre-Strasbourg,
2000-11-19 19:45:00,Bordeaux,Rennes,9251,https://www.whoscored.com/Matches/9251/Live/France-Ligue-1-2000-2001-Bordeaux-Rennes,
2000-11-25 19:00:00,Lens,Monaco,9379,https://www.whoscored.com/Matches/9379/Live/France-Ligue-1-2000-2001-Lens-Monaco,
2000-11-25 19:00:00,Metz,Toulouse,9380,https://www.whoscored.com/Matches/9380/Live/France-Ligue-1-2000-2001-Metz-Toulouse,
2000-11-25 19:00:00,Rennes,Auxerre,9381,https://www.whoscored.com/Matches/9381/Live/France-Ligue-1-2000-2001-Rennes-Auxerre,
2000-11-25 16:15:00,SC Bastia,Marseille,9331,https://www.whoscored.com/Matches/9331/Live/France-Ligue-1-2000-2001-SC-Bastia-Marseille,
2000-11-25 19:00:00,Strasbourg,Lyon,9382,https://www.whoscored.com/Matches/9382/Live/France-Ligue-1-2000-2001-Strasbourg-Lyon,
2000-11-25 19:00:00,Troyes,Guingamp,9383,https://www.whoscored.com/Matches/9383/Live/France-Ligue-1-2000-2001-Troyes-Guingamp,
2000-11-26 16:00:00,Saint-Etienne,Nantes,9437,https://www.whoscored.com/Matches/9437/Live/France-Ligue-1-2000-2001-Saint-Etienne-Nantes,
2000-11-26 19:45:00,Sedan,Bordeaux,9465,https://www.whoscored.com/Matches/9465/Live/France-Ligue-1-2000-2001-Sedan-Bordeaux,
2000-11-28 17:00:00,Guingamp,Lens,9477,https://www.whoscored.com/Matches/9477/Live/France-Ligue-1-2000-2001-Guingamp-Lens,
2000-11-28 19:45:00,Paris Saint-Germain,Rennes,9478,https://www.whoscored.com/Matches/9478/Live/France-Ligue-1-2000-2001-Paris-Saint-Germain-Rennes,
2000-11-29 19:00:00,Auxerre,Metz,9501,https://www.whoscored.com/Matches/9501/Live/France-Ligue-1-2000-2001-Auxerre-Metz,
2000-11-29 19:00:00,Bordeaux,SC Bastia,9502,https://www.whoscored.com/Matches/9502/Live/France-Ligue-1-2000-2001-Bordeaux-SC-Bastia,
2000-11-29 19:00:00,Lille,Strasbourg,9498,https://www.whoscored.com/Matches/9498/Live/France-Ligue-1-2000-2001-Lille-Strasbourg,
2000-11-29 19:00:00,Lyon,Sedan,9499,https://www.whoscored.com/Matches/9499/Live/France-Ligue-1-2000-2001-Lyon-Sedan,
2000-11-29 19:00:00,Marseille,Saint-Etienne,9500,https://www.whoscored.com/Matches/9500/Live/France-Ligue-1-2000-2001-Marseille-Saint-Etienne,
2000-11-29 19:00:00,Nantes,Monaco,9497,https://www.whoscored.com/Matches/9497/Live/France-Ligue-1-2000-2001-Nantes-Monaco,
2000-11-29 19:00:00,Toulouse,Troyes,9503,https://www.whoscored.com/Matches/9503/Live/France-Ligue-1-2000-2001-Toulouse-Troyes,
2000-12-02 16:15:00,Metz,Lyon,9608,https://www.whoscored.com/Matches/9608/Live/France-Ligue-1-2000-2001-Metz-Lyon,
2000-12-02 19:00:00,Monaco,Strasbourg,9626,https://www.whoscored.com/Matches/9626/Live/France-Ligue-1-2000-2001-Monaco-Strasbourg,
2000-12-02 19:00:00,Nantes,Guingamp,9627,https://www.whoscored.com/Matches/9627/Live/France-Ligue-1-2000-2001-Nantes-Guingamp,
2000-12-02 19:00:00,Rennes,Lille,9628,https://www.whoscored.com/Matches/9628/Live/France-Ligue-1-2000-2001-Rennes-Lille,
2000-12-02 19:00:00,SC Bastia,Auxerre,9625,https://www.whoscored.com/Matches/9625/Live/France-Ligue-1-2000-2001-SC-Bastia-Auxerre,
2000-12-02 19:00:00,Saint-Etienne,Toulouse,9630,https://www.whoscored.com/Matches/9630/Live/France-Ligue-1-2000-2001-Saint-Etienne-Toulouse,
2000-12-02 19:00:00,Sedan,Paris Saint-Germain,9629,https://www.whoscored.com/Matches/9629/Live/France-Ligue-1-2000-2001-Sedan-Paris-Saint-Germain,
2000-12-02 19:00:00,Troyes,Bordeaux,9631,https://www.whoscored.com/Matches/9631/Live/France-Ligue-1-2000-2001-Troyes-Bordeaux,
2000-12-03 19:45:00,Lens,Marseille,9726,https://www.whoscored.com/Matches/9726/Live/France-Ligue-1-2000-2001-Lens-Marseille,
2000-12-09 19:00:00,Auxerre,Troyes,9865,https://www.whoscored.com/Matches/9865/Live/France-Ligue-1-2000-2001-Auxerre-Troyes,
2000-12-09 19:00:00,Guingamp,Monaco,9863,https://www.whoscored.com/Matches/9863/Live/France-Ligue-1-2000-2001-Guingamp-Monaco,
